Zip Code ZCTA,State,City,2010 Census Population,Latitude,Longitude
41812,KY,Deane,230,37.24,-82.77
41815,KY,Ermine,802,37.11,-82.79
41817,KY,Garner,251,37.35,-82.92
41819,KY,Gordon,392,37,-83.02
41821,KY,Hallie,537,37.1,-83.02
41822,KY,Hindman,2553,37.33,-82.98
41824,KY,Isom,1072,37.18,-82.89
41825,KY,Jackhorn,548,37.16,-82.68
41826,KY,Jeremiah,978,37.16,-82.92
41828,KY,Kite,808,37.33,-82.81
41831,KY,Leburn,849,37.34,-82.95
41832,KY,Letcher,424,37.14,-82.95
41833,KY,Linefork,321,37.02,-82.95
41834,KY,Littcarr,659,37.24,-82.94
41835,KY,Mc Roberts,790,37.21,-82.66
41836,KY,Mallie,798,37.3,-82.91
41837,KY,Mayking,1284,37.13,-82.76
41838,KY,Millstone,548,37.16,-82.75
41839,KY,Mousie,1193,37.41,-82.87
41840,KY,Neon,1111,37.21,-82.7
41843,KY,Pine Top,949,37.27,-82.88
41844,KY,Pippa Passes,1355,37.33,-82.87
41845,KY,Premium,293,37.12,-82.91
41847,KY,Redfox,617,37.21,-82.94
41848,KY,Roxana,80,37.1,-82.94
41849,KY,Seco,193,37.17,-82.73
41855,KY,Thornton,696,37.15,-82.73
41858,KY,Whitesburg,8064,37.11,-82.82
41859,KY,Dema,349,37.43,-82.85
41861,KY,Raven,108,37.4,-82.8
41862,KY,Topmost,952,37.36,-82.78
42001,KY,Paducah,27960,37.07,-88.63
42003,KY,Paducah,29683,37.07,-88.63
42020,KY,Almo,2330,36.71,-88.31
42021,KY,Arlington,1505,36.79,-89.01
42022,KY,Bandana,104,37.14,-88.94
42023,KY,Bardwell,2422,36.87,-89.01
42024,KY,Barlow,1490,37.05,-89.04
42025,KY,Benton,19305,36.85,-88.35
42027,KY,Boaz,2291,36.91,-88.61
42028,KY,Burna,635,37.21,-88.4
42029,KY,Calvert City,6321,37.03,-88.35
42031,KY,Clinton,3418,36.66,-88.99
42032,KY,Columbus,192,36.75,-89.1
42035,KY,Cunningham,1068,36.89,-88.87
42036,KY,Dexter,1167,36.69,-88.16
42037,KY,Dycusburg,29,37.16,-88.18
42038,KY,Eddyville,5298,37.07,-88.07
42039,KY,Fancy Farm,1751,36.75,-88.79
42040,KY,Farmington,1082,36.67,-88.53
42041,KY,Fulton,4627,36.51,-88.88
42044,KY,Gilbertsville,3404,36.96,-88.27
42045,KY,Grand Rivers,2089,37,-88.23
42047,KY,Hampton,192,37.33,-88.4
42048,KY,Hardin,2147,36.76,-88.3
42049,KY,Hazel,1480,36.5,-88.32
42050,KY,Hickman,3256,36.56,-89.18
42051,KY,Hickory,2840,36.84,-88.69
42053,KY,Kevil,4931,37.08,-88.88
42054,KY,Kirksey,984,36.68,-88.42
42055,KY,Kuttawa,2609,37.06,-88.1
42056,KY,La Center,1982,37.07,-88.97
42058,KY,Ledbetter,2336,37.04,-88.49
42060,KY,Lovelaceville,130,36.96,-88.83
42061,KY,Lowes,55,36.88,-88.77
42064,KY,Marion,8421,37.33,-88.07
42066,KY,Mayfield,23182,36.73,-88.64
42069,KY,Melber,1100,36.91,-88.75
42071,KY,Murray,29655,36.61,-88.31
42076,KY,New Concord,1213,36.59,-88.06
42078,KY,Salem,1852,37.26,-88.23
42079,KY,Sedalia,1426,36.56,-88.58
42081,KY,Smithland,2203,37.13,-88.4
42082,KY,Symsonia,1845,36.9,-88.51
42083,KY,Tiline,446,37.16,-88.25
42084,KY,Tolu,83,37.43,-88.24
42085,KY,Water Valley,918,36.56,-88.81
42086,KY,West Paducah,4036,37.11,-88.77
42087,KY,Wickliffe,2419,36.96,-89.08
42088,KY,Wingo,2656,36.64,-88.73
42101,KY,Bowling Green,55648,36.97,-86.44
42102,KY,Bowling Green,88,36.97,-86.44
42103,KY,Bowling Green,18936,36.97,-86.44
42104,KY,Bowling Green,29610,36.97,-86.44
42120,KY,Adolphus,2588,36.67,-86.27
42122,KY,Alvaton,4368,36.86,-86.35
42123,KY,Austin,840,36.81,-86.01
42124,KY,Beaumont,55,36.86,-85.63
42127,KY,Cave City,6199,37.13,-85.96
42129,KY,Edmonton,7026,36.98,-85.62
42130,KY,Eighty Eight,175,36.91,-85.76
42133,KY,Fountain Run,1370,36.72,-85.96
42134,KY,Franklin,16785,36.72,-86.57
42140,KY,Gamaliel,1264,36.63,-85.79
42141,KY,Glasgow,30349,36.99,-85.92
42151,KY,Hestand,275,36.65,-85.61
42153,KY,Holland,326,36.7,-86.06
42154,KY,Knob Lick,691,37.08,-85.68
42156,KY,Lucas,254,36.88,-86.03
42157,KY,Mount Hermon,437,36.8,-85.81
42159,KY,Oakland,1195,37.04,-86.25
42160,KY,Park City,1992,37.09,-86.04
42163,KY,Rocky Hill,56,37.06,-86.1
42164,KY,Scottsville,16277,36.74,-86.19
42166,KY,Summer Shade,2314,36.88,-85.7
42167,KY,Tompkinsville,8145,36.7,-85.69
42170,KY,Woodburn,1403,36.84,-86.52
42171,KY,Smiths Grove,6841,37.05,-86.2
42202,KY,Adairville,2389,36.66,-86.85
42204,KY,Allensville,657,36.71,-87.06
42206,KY,Auburn,5407,36.86,-86.71
42207,KY,Bee Spring,1207,37.28,-86.28
42210,KY,Brownsville,4236,37.18,-86.25
42211,KY,Cadiz,13422,36.86,-87.82
42214,KY,Center,682,37.13,-85.68
42215,KY,Cerulean,1300,36.96,-87.66
42217,KY,Crofton,4117,37.04,-87.48
42220,KY,Elkton,6844,36.81,-87.15
42223,KY,Fort Campbell,13685,36.65,-87.54
42223,KY,Fort Campbell,6152,36.65,-87.54
42232,KY,Gracey,812,36.85,-87.65
42234,KY,Guthrie,2469,36.65,-87.17
42236,KY,Herndon,929,36.71,-87.6
42240,KY,Hopkinsville,42479,36.85,-87.49
42254,KY,La Fayette,209,36.66,-87.65
42256,KY,Lewisburg,5028,36.98,-86.95
42259,KY,Mammoth Cave,1281,37.2,-86.1
42261,KY,Morgantown,10602,37.21,-86.7
42262,KY,Oak Grove,8396,36.66,-87.42
42265,KY,Olmstead,820,36.75,-87.01
42266,KY,Pembroke,2590,36.77,-87.35
42273,KY,Rochester,443,37.2,-86.89
42274,KY,Rockfield,2373,36.9,-86.55
42275,KY,Roundhill,883,37.23,-86.45
42276,KY,Russellville,14471,36.83,-86.89
42280,KY,Sharon Grove,484,36.94,-87.09
42285,KY,Sweeden,375,37.25,-86.28
42286,KY,Trenton,1291,36.72,-87.26
42301,KY,Owensboro,42440,37.75,-87.11
42303,KY,Owensboro,38909,37.75,-87.11
42320,KY,Beaver Dam,8205,37.4,-86.87
42321,KY,Beech Creek,327,37.18,-87.12
42322,KY,Beech Grove,47,37.53,-87.25
42323,KY,Beechmont,793,37.17,-87.05
42324,KY,Belton,1276,37.14,-86.96
42325,KY,Bremen,2028,37.36,-87.21
42326,KY,Browder,460,37.27,-87.01
42327,KY,Calhoun,4037,37.54,-87.25
42328,KY,Centertown,1389,37.41,-86.99
42330,KY,Central City,9386,37.29,-87.12
42332,KY,Cleaton,271,37.25,-87.09
42333,KY,Cromwell,1111,37.33,-86.8
42337,KY,Drakesboro,2026,37.21,-87.04
42338,KY,Dundee,88,37.55,-86.78
42339,KY,Dunmor,800,37.08,-87.01
42343,KY,Fordsville,1782,37.63,-86.71
42344,KY,Graham,856,37.24,-87.29
42345,KY,Greenville,11747,37.2,-87.17
42347,KY,Hartford,6152,37.45,-86.89
42348,KY,Hawesville,4810,37.89,-86.75
42349,KY,Horse Branch,1503,37.4,-86.71
42350,KY,Island,1433,37.44,-87.14
42351,KY,Lewisport,3851,37.93,-86.9
42352,KY,Livermore,2060,37.49,-87.13
42354,KY,Mc Henry,252,37.37,-86.92
42355,KY,Maceo,1852,37.85,-87
42356,KY,Maple Mount,83,37.69,-87.32
42361,KY,Olaton,492,37.53,-86.7
42366,KY,Philpot,5863,37.7,-86.93
42367,KY,Powderly,667,37.23,-87.16
42368,KY,Reynolds Station,1325,37.69,-86.77
42369,KY,Rockport,331,37.33,-86.99
42370,KY,Rosine,28,37.45,-86.75
42371,KY,Rumsey,476,37.49,-87.28
42372,KY,Sacramento,1854,37.41,-87.26
42374,KY,South Carrollton,277,37.33,-87.14
42376,KY,Utica,5799,37.61,-87.07
42378,KY,Whitesville,3339,37.68,-86.86
42404,KY,Clay,2569,37.47,-87.82
42406,KY,Corydon,3555,37.73,-87.7
42408,KY,Dawson Springs,6737,37.17,-87.68
42409,KY,Dixon,2586,37.51,-87.69
42410,KY,Earlington,1460,37.27,-87.51
42411,KY,Fredonia,1656,37.2,-88.05
42413,KY,Hanson,3118,37.41,-87.47
42420,KY,Henderson,38192,37.83,-87.58
42431,KY,Madisonville,26916,37.33,-87.5
42436,KY,Manitou,1030,37.41,-87.57
42437,KY,Morganfield,8324,37.68,-87.9
42440,KY,Mortons Gap,748,37.23,-87.47
42441,KY,Nebo,1594,37.38,-87.64
42442,KY,Nortonville,3504,37.18,-87.45
42445,KY,Princeton,11331,37.1,-87.88
42450,KY,Providence,4063,37.39,-87.75
42451,KY,Reed,783,37.87,-87.37
42452,KY,Robards,2141,37.67,-87.52
42453,KY,Saint Charles,532,37.18,-87.55
42455,KY,Sebree,3376,37.6,-87.52
42456,KY,Slaughters,1690,37.49,-87.5
42458,KY,Spottsville,1151,37.82,-87.42
42459,KY,Sturgis,4423,37.54,-87.98
42461,KY,Uniontown,1481,37.77,-87.93
42462,KY,Waverly,1319,37.7,-87.81
42463,KY,Wheatcroft,156,37.48,-87.86
42464,KY,White Plains,1799,37.18,-87.38
42501,KY,Somerset,17592,37.08,-84.6
42503,KY,Somerset,22894,37.08,-84.6
42516,KY,Bethelridge,463,37.23,-84.76
42518,KY,Bronston,2914,36.98,-84.61
42519,KY,Burnside,3191,36.98,-84.6
42528,KY,Dunnville,1524,37.2,-85
42533,KY,Ferguson,802,37.06,-84.59
42539,KY,Liberty,10026,37.31,-84.93
42541,KY,Middleburg,531,37.35,-84.81
42544,KY,Nancy,5843,37.07,-84.75
42553,KY,Science Hill,5284,37.17,-84.63
42565,KY,Windsor,735,37.13,-84.91
42566,KY,Yosemite,660,37.35,-84.83
42567,KY,Eubank,6007,37.27,-84.65
42602,KY,Albany,10169,36.69,-85.13
42602,KY,Albany,47,36.69,-85.13
42603,KY,Alpha,130,36.76,-85.01
42629,KY,Jamestown,4953,36.99,-85.07
42631,KY,Marshes Siding,134,36.74,-84.48
42633,KY,Monticello,20065,36.84,-84.84
42634,KY,Parkers Lake,1565,36.84,-84.48
42635,KY,Pine Knot,5103,36.66,-84.43
42638,KY,Revelo,207,36.67,-84.47
42642,KY,Russell Springs,12573,37.05,-85.07
42647,KY,Stearns,4086,36.69,-84.47
42649,KY,Strunk,2326,36.62,-84.43
42653,KY,Whitley City,4619,36.72,-84.47
42701,KY,Elizabethtown,48194,37.7,-85.87
42712,KY,Big Clifty,1855,37.55,-86.15
42713,KY,Bonnieville,1641,37.37,-85.9
42715,KY,Breeding,347,36.95,-85.41
42716,KY,Buffalo,1582,37.51,-85.7
42717,KY,Burkesville,6558,36.79,-85.36
42718,KY,Campbellsville,24312,37.34,-85.34
42721,KY,Caneyville,3982,37.42,-86.48
42722,KY,Canmer,714,37.28,-85.78
42724,KY,Cecilia,4714,37.66,-85.95
42726,KY,Clarkson,4667,37.49,-86.22
42728,KY,Columbia,15925,37.09,-85.3
42729,KY,Cub Run,1617,37.3,-86.06
42731,KY,Dubre,341,36.83,-85.55
42732,KY,Eastview,2120,37.58,-86.05
42733,KY,Elk Horn,1454,37.31,-85.28
42740,KY,Glendale,1973,37.6,-85.91
42741,KY,Glens Fork,480,37.01,-85.25
42743,KY,Greensburg,8869,37.25,-85.49
42746,KY,Hardyville,1892,37.25,-85.8
42748,KY,Hodgenville,8706,37.56,-85.73
42749,KY,Horse Cave,5245,37.17,-85.91
42753,KY,Knifley,743,37.22,-85.14
42754,KY,Leitchfield,15349,37.48,-86.29
42757,KY,Magnolia,2974,37.45,-85.75
42758,KY,Mannsville,139,37.36,-85.2
42762,KY,Millwood,422,37.45,-86.5
42764,KY,Mount Sherman,559,37.43,-85.62
42765,KY,Munfordville,5840,37.28,-85.89
42776,KY,Sonora,2736,37.52,-85.89
42782,KY,Summersville,953,37.31,-85.61
42784,KY,Upton,2685,37.46,-85.89
42788,KY,White Mills,310,37.55,-86.03
43001,OH,Alexandria,2400,40.08,-82.61
43002,OH,Amlin,2262,40.07,-83.18
43003,OH,Ashley,2917,40.4,-82.95
43004,OH,Blacklick,22727,40.02,-82.8
43005,OH,Bladensburg,174,40.27,-82.23
43006,OH,Brinkhaven,822,40.47,-82.19
43008,OH,Buckeye Lake,2479,39.93,-82.47
43009,OH,Cable,2135,40.17,-83.64
43010,OH,Catawba,272,39.99,-83.62
43011,OH,Centerburg,7491,40.3,-82.69
43013,OH,Croton,1201,40.23,-82.7
43014,OH,Danville,3632,40.44,-82.26
43015,OH,Delaware,48107,40.29,-83.08
43016,OH,Dublin,31306,40.11,-83.13
43017,OH,Dublin,37626,40.11,-83.13
43019,OH,Fredericktown,8700,40.47,-82.54
43021,OH,Galena,10301,40.22,-82.88
43022,OH,Gambier,4161,40.37,-82.39
43023,OH,Granville,13231,40.07,-82.5
43025,OH,Hebron,5306,39.96,-82.49
43026,OH,Hilliard,54017,40.03,-83.14
43028,OH,Howard,7537,40.38,-82.27
43029,OH,Irwin,664,40.12,-83.45
43030,OH,Jacksontown,114,39.92,-82.39
43031,OH,Johnstown,12318,40.15,-82.68
43032,OH,Kilbourne,77,40.3,-83.05
43033,OH,Kirkersville,380,39.95,-82.59
43035,OH,Lewis Center,24721,40.18,-82.99
43036,OH,Magnetic Springs,258,40.35,-83.26
43037,OH,Martinsburg,535,40.26,-82.35
43040,OH,Marysville,31790,40.23,-83.37
43044,OH,Mechanicsburg,5528,40.07,-83.55
43045,OH,Milford Center,1953,40.17,-83.43
43046,OH,Millersport,3396,39.89,-82.54
43050,OH,Mount Vernon,29050,40.39,-82.47
43054,OH,New Albany,20566,40.07,-82.8
43055,OH,Newark,59605,40.06,-82.42
43056,OH,Heath,17439,40.02,-82.43
43060,OH,North Lewisburg,2480,40.22,-83.55
43061,OH,Ostrander,3967,40.26,-83.21
43062,OH,Pataskala,27644,40,-82.67
43064,OH,Plain City,12580,40.1,-83.27
43065,OH,Powell,38821,40.16,-83.06
43066,OH,Radnor,1328,40.39,-83.18
43067,OH,Raymond,1591,40.24,-83.36
43068,OH,Reynoldsburg,51836,39.95,-82.79
43070,OH,Rosewood,133,40.23,-83.96
43071,OH,Saint Louisville,2351,40.17,-82.41
43072,OH,Saint Paris,5948,40.12,-83.95
43074,OH,Sunbury,11655,40.24,-82.86
43076,OH,Thornville,9051,39.89,-82.41
43077,OH,Unionville Center,258,40.13,-83.34
43078,OH,Urbana,20885,40.1,-83.75
43080,OH,Utica,5498,40.23,-82.44
43081,OH,Westerville,55991,40.12,-82.91
43082,OH,Westerville,29946,40.12,-82.91
43084,OH,Woodstock,841,40.17,-83.52
43085,OH,Columbus,23258,39.98,-82.98
43101,OH,Adelphi,380,39.46,-82.74
43102,OH,Amanda,4512,39.65,-82.74
43103,OH,Ashville,10697,39.71,-82.95
43105,OH,Baltimore,8147,39.84,-82.6
43106,OH,Bloomingburg,1685,39.6,-83.39
43107,OH,Bremen,3153,39.7,-82.43
43109,OH,Brice,118,39.91,-82.83
43110,OH,Canal Winchester,33847,39.84,-82.82
43111,OH,Carbon Hill,225,39.49,-82.22
43112,OH,Carroll,4617,39.79,-82.7
43113,OH,Circleville,23717,39.6,-82.93
43115,OH,Clarksburg,1321,39.5,-83.15
43116,OH,Commercial Point,1448,39.76,-83.05
43117,OH,Derby,73,39.73,-83.16
43119,OH,Galloway,27698,39.93,-83.19
43123,OH,Grove City,58424,39.87,-83.07
43125,OH,Groveport,12161,39.86,-82.89
43126,OH,Harrisburg,326,39.81,-83.17
43127,OH,Haydenville,283,39.49,-82.29
43128,OH,Jeffersonville,2309,39.65,-83.55
43130,OH,Lancaster,59570,39.72,-82.59
43135,OH,Laurelville,4445,39.47,-82.73
43136,OH,Lithopolis,460,39.8,-82.81
43137,OH,Lockbourne,2388,39.8,-82.97
43138,OH,Logan,18437,39.53,-82.4
43140,OH,London,24066,39.88,-83.44
43142,OH,Milledgeville,111,39.59,-83.58
43143,OH,Mount Sterling,5694,39.71,-83.26
43144,OH,Murray City,477,39.51,-82.16
43145,OH,New Holland,1918,39.55,-83.25
43146,OH,Orient,12369,39.8,-83.15
43147,OH,Pickerington,38440,39.89,-82.76
43148,OH,Pleasantville,2220,39.8,-82.52
43149,OH,Rockbridge,2552,39.53,-82.57
43150,OH,Rushville,2482,39.76,-82.43
43151,OH,Sedalia,322,39.73,-83.31
43152,OH,South Bloomingville,921,39.41,-82.59
43153,OH,South Solon,971,39.73,-83.61
43154,OH,Stoutsville,3150,39.6,-82.82
43155,OH,Sugar Grove,2543,39.62,-82.54
43156,OH,Tarlton,242,39.55,-82.77
43157,OH,Thurston,610,39.84,-82.54
43158,OH,Union Furnace,268,39.43,-82.34
43160,OH,Washington Court House,22305,39.53,-83.43
43162,OH,West Jefferson,6926,39.94,-83.3
43164,OH,Williamsport,2203,39.58,-83.11
43201,OH,Columbus,35495,39.98,-82.98
43202,OH,Columbus,20251,39.98,-82.98
43203,OH,Columbus,8108,39.98,-82.98
43204,OH,Columbus,42104,39.98,-82.98
43205,OH,Columbus,12272,39.98,-82.98
43206,OH,Columbus,21864,39.98,-82.98
43207,OH,Columbus,45144,39.98,-82.98
43209,OH,Columbus,27228,39.98,-82.98
43210,OH,Columbus,9432,39.98,-82.98
43211,OH,Columbus,21600,39.98,-82.98
43212,OH,Columbus,18551,39.98,-82.98
43213,OH,Columbus,30444,39.98,-82.98
43214,OH,Columbus,24650,39.98,-82.98
43215,OH,Columbus,12790,39.98,-82.98
43217,OH,Columbus,2602,39.98,-82.98
43219,OH,Columbus,27123,39.98,-82.98
43220,OH,Columbus,24989,39.98,-82.98
43221,OH,Columbus,31265,39.98,-82.98
43222,OH,Columbus,4617,39.98,-82.98
43223,OH,Columbus,27366,39.98,-82.98
43224,OH,Columbus,38699,39.98,-82.98
43227,OH,Columbus,21340,39.98,-82.98
43228,OH,Columbus,50737,39.98,-82.98
43229,OH,Columbus,46347,39.98,-82.98
43230,OH,Columbus,51161,39.98,-82.98
43231,OH,Columbus,19685,39.98,-82.98
43232,OH,Columbus,42201,39.98,-82.98
43235,OH,Columbus,38493,39.98,-82.98
43240,OH,Columbus,3469,39.98,-82.98
43302,OH,Marion,54790,40.58,-83.12
43310,OH,Belle Center,3104,40.5,-83.74
43311,OH,Bellefontaine,19240,40.36,-83.75
43314,OH,Caledonia,3173,40.63,-82.96
43315,OH,Cardington,7046,40.49,-82.89
43316,OH,Carey,6041,40.95,-83.38
43317,OH,Chesterville,168,40.48,-82.68
43318,OH,De Graff,3864,40.31,-83.91
43319,OH,East Liberty,1040,40.3,-83.58
43320,OH,Edison,1588,40.55,-82.86
43321,OH,Fulton,267,40.46,-82.82
43322,OH,Green Camp,374,40.53,-83.2
43323,OH,Harpster,680,40.73,-83.25
43324,OH,Huntsville,2817,40.44,-83.8
43326,OH,Kenton,13611,40.64,-83.61
43330,OH,Kirby,118,40.81,-83.41
43331,OH,Lakeview,4485,40.48,-83.92
43332,OH,La Rue,2323,40.57,-83.38
43333,OH,Lewistown,894,40.43,-83.93
43334,OH,Marengo,6651,40.4,-82.81
43336,OH,Middleburg,39,40.27,-83.58
43337,OH,Morral,1108,40.68,-83.21
43338,OH,Mount Gilead,10489,40.55,-82.83
43340,OH,Mount Victory,1721,40.53,-83.52
43341,OH,New Bloomington,907,40.58,-83.31
43342,OH,Prospect,3228,40.45,-83.18
43343,OH,Quincy,1505,40.29,-83.96
43344,OH,Richwood,5677,40.42,-83.29
43345,OH,Ridgeway,920,40.51,-83.56
43347,OH,Rushsylvania,1530,40.46,-83.67
43348,OH,Russells Point,1984,40.46,-83.89
43351,OH,Upper Sandusky,10436,40.83,-83.28
43356,OH,Waldo,1103,40.46,-83.08
43357,OH,West Liberty,4763,40.25,-83.75
43358,OH,West Mansfield,2521,40.39,-83.54
43359,OH,Wharton,819,40.86,-83.46
43360,OH,Zanesfield,1593,40.33,-83.67
43402,OH,Bowling Green,31327,41.37,-83.64
43403,OH,Bowling Green,5004,41.37,-83.64
43406,OH,Bradner,1777,41.32,-83.43
43407,OH,Burgoon,639,41.26,-83.25
43408,OH,Clay Center,269,41.56,-83.36
43410,OH,Clyde,10403,41.3,-82.97
43412,OH,Curtice,4362,41.63,-83.31
43413,OH,Cygnet,1407,41.24,-83.64
43416,OH,Elmore,2891,41.47,-83.29
43420,OH,Fremont,30579,41.35,-83.11
43430,OH,Genoa,4783,41.51,-83.36
43431,OH,Gibsonburg,4752,41.38,-83.32
43432,OH,Graytown,1366,41.52,-83.26
43433,OH,Gypsum,95,41.5,-82.94
43434,OH,Harbor View,101,41.69,-83.44
43435,OH,Helena,1532,41.33,-83.29
43437,OH,Jerry City,427,41.25,-83.6
43438,OH,Kelleys Island,312,41.59,-82.71
43439,OH,Lacarne,113,41.53,-83.02
43440,OH,Lakeside Marblehead,4875,41.52,-82.78
43442,OH,Lindsey,999,41.42,-83.22
43443,OH,Luckey,1834,41.45,-83.48
43445,OH,Martin,1161,41.58,-83.3
43446,OH,Middle Bass,25,41.68,-82.81
43447,OH,Millbury,3450,41.56,-83.42
43449,OH,Oak Harbor,8278,41.51,-83.14
43450,OH,Pemberville,3619,41.4,-83.45
43451,OH,Portage,1119,41.32,-83.64
43452,OH,Port Clinton,13811,41.5,-82.93
43456,OH,Put In Bay,608,41.64,-82.82
43457,OH,Risingsun,1456,41.26,-83.42
43458,OH,Rocky Ridge,414,41.53,-83.21
43460,OH,Rossford,6289,41.6,-83.56
43462,OH,Rudolph,1163,41.29,-83.7
43463,OH,Stony Ridge,18,41.47,-83.46
43464,OH,Vickery,1460,41.38,-82.89
43465,OH,Walbridge,5059,41.58,-83.48
43466,OH,Wayne,2192,41.3,-83.47
43467,OH,West Millgrove,106,41.24,-83.49
43468,OH,Williston,451,41.58,-83.35
43469,OH,Woodville,3149,41.45,-83.36
43501,OH,Alvordton,788,41.66,-84.43
43502,OH,Archbold,6933,41.51,-84.3
43504,OH,Berkey,1094,41.71,-83.83
43505,OH,Blakeslee,96,41.52,-84.73
43506,OH,Bryan,14830,41.47,-84.54
43511,OH,Custar,940,41.28,-83.84
43512,OH,Defiance,28674,41.28,-84.36
43515,OH,Delta,7979,41.57,-84
43516,OH,Deshler,2951,41.2,-83.9
43517,OH,Edgerton,3744,41.44,-84.74
43518,OH,Edon,2726,41.55,-84.76
43519,OH,Evansport,184,41.29,-84.35
43521,OH,Fayette,2811,41.67,-84.32
43522,OH,Grand Rapids,3344,41.41,-83.86
43523,OH,Grelton,62,41.3,-84.05
43524,OH,Hamler,1236,41.23,-84.03
43525,OH,Haskins,1152,41.46,-83.7
43526,OH,Hicksville,6072,41.29,-84.76
43527,OH,Holgate,2287,41.24,-84.12
43528,OH,Holland,16430,41.62,-83.7
43529,OH,Hoytville,256,41.19,-83.78
43531,OH,Kunkle,216,41.62,-84.49
43532,OH,Liberty Center,4015,41.44,-84
43533,OH,Lyons,1553,41.69,-84.07
43534,OH,Mc Clure,1784,41.37,-83.94
43535,OH,Malinta,757,41.31,-84.03
43536,OH,Mark Center,394,41.29,-84.63
43537,OH,Maumee,27276,41.57,-83.65
43540,OH,Metamora,1501,41.71,-83.9
43541,OH,Milton Center,144,41.3,-83.82
43542,OH,Monclova,3591,41.56,-83.76
43543,OH,Montpelier,7771,41.58,-84.6
43545,OH,Napoleon,14034,41.39,-84.12
43547,OH,Neapolis,284,41.46,-83.84
43548,OH,New Bavaria,700,41.2,-84.16
43549,OH,Ney,1460,41.38,-84.52
43551,OH,Perrysburg,37002,41.55,-83.62
43553,OH,Pettisville,252,41.59,-84.17
43554,OH,Pioneer,2408,41.67,-84.55
43555,OH,Ridgeville Corners,200,41.45,-84.28
43556,OH,Sherwood,1860,41.29,-84.55
43557,OH,Stryker,3393,41.5,-84.41
43558,OH,Swanton,13579,41.58,-83.89
43560,OH,Sylvania,32226,41.71,-83.7
43565,OH,Tontogany,348,41.42,-83.74
43566,OH,Waterville,7613,41.49,-83.73
43567,OH,Wauseon,13283,41.55,-84.14
43569,OH,Weston,2818,41.34,-83.79
43570,OH,West Unity,3106,41.58,-84.43
43571,OH,Whitehouse,6783,41.51,-83.8
43604,OH,Toledo,10154,41.66,-83.58
43605,OH,Toledo,28346,41.66,-83.58
43606,OH,Toledo,26429,41.66,-83.58
43607,OH,Toledo,23958,41.66,-83.58
43608,OH,Toledo,16515,41.66,-83.58
43609,OH,Toledo,23687,41.66,-83.58
43610,OH,Toledo,5105,41.66,-83.58
43611,OH,Toledo,19207,41.66,-83.58
43612,OH,Toledo,29674,41.66,-83.58
43613,OH,Toledo,31635,41.66,-83.58
43614,OH,Toledo,29290,41.66,-83.58
43615,OH,Toledo,39441,41.66,-83.58
43616,OH,Oregon,20873,41.66,-83.41
43617,OH,Toledo,7500,41.66,-83.58
43619,OH,Northwood,7499,41.61,-83.48
43620,OH,Toledo,5858,41.66,-83.58
43623,OH,Toledo,20149,41.66,-83.58
43701,OH,Zanesville,55643,39.95,-82.01
43711,OH,Ava,91,39.83,-81.58
43713,OH,Barnesville,7487,39.98,-81.17
43716,OH,Beallsville,1973,39.84,-81.03
43717,OH,Belle Valley,164,39.78,-81.55
43718,OH,Belmont,3209,40.02,-81.04
43719,OH,Bethesda,2601,40.01,-81.07
43720,OH,Blue Rock,1300,39.79,-81.87
43721,OH,Brownsville,149,39.92,-82.39
43722,OH,Buffalo,420,39.93,-81.5
43723,OH,Byesville,4984,39.96,-81.54
43724,OH,Caldwell,9201,39.74,-81.51
43725,OH,Cambridge,20357,40.02,-81.58
43727,OH,Chandlersville,1473,39.86,-81.8
43728,OH,Chesterhill,1250,39.48,-81.86
43730,OH,Corning,2503,39.6,-82.08
43731,OH,Crooksville,5461,39.76,-82.09
43732,OH,Cumberland,1703,39.85,-81.65
43733,OH,Derwent,95,39.93,-81.56
43734,OH,Duncan Falls,1171,39.87,-81.92
43735,OH,East Fultonham,499,39.85,-82.1
43736,OH,Fairview,55,40.05,-81.23
43738,OH,Fultonham,164,39.85,-82.14
43739,OH,Glenford,2025,39.88,-82.31
43740,OH,Gratiot,256,39.95,-82.21
43746,OH,Hopewell,1425,39.96,-82.17
43747,OH,Jerusalem,1083,39.85,-81.09
43748,OH,Junction City,2755,39.72,-82.3
43749,OH,Kimbolton,2339,40.15,-81.57
43750,OH,Kipling,164,39.99,-81.5
43754,OH,Lewisville,1542,39.76,-81.21
43755,OH,Lore City,1620,39.98,-81.45
43756,OH,Mcconnelsville,5320,39.65,-81.84
43758,OH,Malta,3315,39.65,-81.86
43759,OH,Morristown,66,40.06,-81.07
43760,OH,Mount Perry,1831,39.87,-82.18
43761,OH,Moxahala,111,39.65,-82.12
43762,OH,New Concord,5413,39.99,-81.73
43764,OH,New Lexington,8566,39.71,-82.2
43766,OH,New Straitsville,1648,39.57,-82.23
43767,OH,Norwich,1443,39.98,-81.79
43768,OH,Old Washington,275,40.03,-81.44
43771,OH,Philo,2007,39.86,-81.9
43772,OH,Pleasant City,1879,39.9,-81.54
43773,OH,Quaker City,3248,39.96,-81.29
43777,OH,Roseville,4714,39.8,-82.07
43778,OH,Salesville,1526,39.97,-81.33
43779,OH,Sarahsville,971,39.8,-81.46
43780,OH,Senecaville,2106,39.93,-81.45
43782,OH,Shawnee,849,39.61,-82.2
43783,OH,Somerset,4704,39.8,-82.3
43786,OH,Stafford,32,39.71,-81.27
43787,OH,Stockport,2997,39.54,-81.79
43788,OH,Summerfield,865,39.79,-81.33
